date,timestamp,site,region,vendor,service_type,volume,capacity,sla_pct,backlog,overtime_hours,operating_cost,cost_per_unit,avg_tat_mins,quality_pct,exceptions,utilization_pct
2026-01-08,2026-01-08 15:39,Mumbai Hub,West,SwiftLog,Same Day,185,170,97.24,27,9.85,12756.26,68.95,52.5,99.22,1,108.82
2026-01-08,2026-01-08 16:52,Chennai Hub,South,MetroServe,Priority,130,144,99.34,0,2.58,7883.29,60.64,37.3,98.4,0,90.28
2026-01-08,2026-01-08 17:05,Delhi Hub,North,RapidEx,Express,225,204,91.7,23,9.64,14041.57,62.41,53.5,99.09,2,110.29
2026-01-08,2026-01-08 18:18,Delhi Hub,North,Axis Logistics,Standard,218,194,89.84,32,14.76,12029.46,55.18,53.9,98.3,2,112.37
2026-01-08,2026-01-08 19:31,Mumbai Hub,West,SwiftLog,Standard,232,237,97.83,12,13.35,13846.74,59.68,55.2,98.34,0,97.89
2026-01-08,2026-01-08 20:44,Pune Hub,West,RapidEx,Priority,114,121,96.15,16,4.42,7282.07,63.88,51.6,99.28,0,94.21
2026-01-08,2026-01-08 21:57,Mumbai Hub,West,RapidEx,Standard,212,203,96.95,0,8.59,11165.36,52.67,52.0,98.71,0,104.43
2026-01-08,2026-01-08 22:10,Hyderabad Hub,South,PrimeMove,Standard,119,127,100,16,4.19,5973.72,50.2,47.9,99.45,0,93.7
2026-01-08,2026-01-08 23:23,Hyderabad Hub,South,MetroServe,Standard,136,155,100,0,2.26,6783.03,49.88,46.0,98.93,0,87.74
2026-01-09,2026-01-09 00:36,Chennai Hub,South,MetroServe,Standard,140,156,98.64,0,5.74,7484.19,53.46,47.2,99.07,0,89.74
2026-01-09,2026-01-09 01:49,Mumbai Hub,West,SwiftLog,Express,159,196,100,0,1.73,9403.87,59.14,38.1,98.94,0,81.12
2026-01-09,2026-01-09 02:02,Mumbai Hub,West,SwiftLog,Standard,193,218,100,0,1.71,10199.42,52.85,43.1,100,0,88.53
2026-01-09,2026-01-09 03:15,Hyderabad Hub,South,MetroServe,Express,103,148,98.69,0,0,5985.13,58.11,38.0,99.35,0,69.59
2026-01-09,2026-01-09 04:28,Mumbai Hub,West,PrimeMove,Express,190,231,100,0,0,10923.73,57.49,51.2,98.51,0,82.25
2026-01-09,2026-01-09 05:41,Bengaluru Hub,South,Axis Logistics,Express,135,201,97.01,0,0,8259.8,61.18,43.1,99.47,0,67.16
2026-01-09,2026-01-09 06:54,Delhi Hub,North,PrimeMove,Express,168,173,100,1,6.67,10055.23,59.85,42.4,98.53,0,97.11
2026-01-09,2026-01-09 07:07,Hyderabad Hub,South,RapidEx,Standard,110,118,97.62,0,1.06,5371.24,48.83,41.2,98.32,0,93.22
2026-01-09,2026-01-09 08:20,Delhi Hub,North,Axis Logistics,Express,216,209,95.02,0,3.57,13166.42,60.96,51.0,98.1,0,103.35
2026-01-09,2026-01-09 09:33,Chennai Hub,South,Axis Logistics,Standard,132,149,94.26,0,1.71,6329.15,47.95,42.7,98.45,1,88.59
2026-01-09,2026-01-09 10:46,Bengaluru Hub,South,RapidEx,Standard,277,201,90.32,43,23.27,16443.08,59.36,73.8,98.55,4,137.81
2026-01-09,2026-01-09 11:59,Hyderabad Hub,South,MetroServe,Standard,148,139,96.92,5,4.65,7705.16,52.06,51.3,99.12,1,106.47
2026-01-09,2026-01-09 12:12,Mumbai Hub,West,PrimeMove,Standard,174,201,100,0,0.08,8602.73,49.44,42.8,98.62,0,86.57
2026-01-09,2026-01-09 13:25,Chennai Hub,South,Axis Logistics,Express,140,138,94.65,27,4.36,8674.79,61.96,58.2,99.89,1,101.45
2026-01-09,2026-01-09 14:38,Pune Hub,West,MetroServe,Express,144,153,100,0,6.18,8854.46,61.49,49.5,99.71,0,94.12
2026-01-09,2026-01-09 15:51,Pune Hub,West,Axis Logistics,Standard,114,121,95.34,12,0,5343.79,46.88,52.6,99.5,0,94.21
2026-01-09,2026-01-09 16:04,Pune Hub,West,PrimeMove,Express,111,141,99.85,0,0,6551.45,59.02,38.9,98.6,0,78.72
2026-01-09,2026-01-09 17:17,Hyderabad Hub,South,RapidEx,Same Day,239,151,85.63,58,28.13,18325.66,76.68,87.4,98.67,4,158.28
2026-01-09,2026-01-09 18:30,Chennai Hub,South,RapidEx,Standard,132,150,100,0,1.0,7002.3,53.05,36.6,98.61,0,88.0
2026-01-09,2026-01-09 19:43,Pune Hub,West,RapidEx,Express,149,133,94.99,17,10.97,9897.09,66.42,61.3,98.78,2,112.03
2026-01-09,2026-01-09 20:56,Delhi Hub,North,Axis Logistics,Standard,108,214,96.37,0,0,5200.1,48.15,38.7,98.83,0,50.47
2026-01-09,2026-01-09 21:09,Delhi Hub,North,MetroServe,Standard,150,197,100,0,2.11,7890.31,52.6,37.0,99.72,0,76.14
2026-01-09,2026-01-09 22:22,Mumbai Hub,West,Axis Logistics,Standard,174,202,95.02,0,5.18,8950.97,51.44,42.0,99.3,0,86.14
2026-01-09,2026-01-09 23:35,Mumbai Hub,West,RapidEx,Express,155,201,97.06,0,0,9175.52,59.2,43.6,98.29,0,77.11
2026-01-10,2026-01-10 00:48,Mumbai Hub,West,MetroServe,Standard,126,195,98.09,0,0,6604.03,52.41,49.9,99.01,0,64.62
2026-01-10,2026-01-10 01:01,Delhi Hub,North,SwiftLog,Priority,134,173,100,0,3.86,8655.26,64.59,42.4,98.43,0,77.46
2026-01-10,2026-01-10 02:14,Delhi Hub,North,RapidEx,Standard,123,184,96.05,0,0,5924.83,48.17,44.7,99.5,0,66.85
2026-01-10,2026-01-10 03:27,Delhi Hub,North,PrimeMove,Standard,118,189,100,0,0,5980.68,50.68,46.2,98.45,0,62.43
2026-01-10,2026-01-10 04:40,Delhi Hub,North,RapidEx,Priority,158,149,97.32,8,12.59,10926.75,69.16,57.7,99.6,1,106.04
2026-01-10,2026-01-10 05:53,Mumbai Hub,West,SwiftLog,Standard,107,176,100,0,0,5612.26,52.45,30.1,99.75,0,60.8
2026-01-10,2026-01-10 06:06,Pune Hub,West,PrimeMove,Express,119,114,99.21,8,9.55,7512.44,63.13,49.7,98.77,0,104.39
2026-01-10,2026-01-10 07:19,Pune Hub,West,Axis Logistics,Standard,113,118,96.27,0,6.57,6124.16,54.2,51.3,99.14,0,95.76
2026-01-10,2026-01-10 08:32,Mumbai Hub,West,Axis Logistics,Standard,143,176,95.59,0,0,6977.87,48.8,44.5,99.46,0,81.25
2026-01-10,2026-01-10 09:45,Chennai Hub,South,RapidEx,Express,92,109,97.62,0,3.02,5671.86,61.65,46.8,98.8,0,84.4
2026-01-10,2026-01-10 10:58,Delhi Hub,North,RapidEx,Express,231,183,94.4,16,14.72,15075.09,65.26,66.3,99.4,2,126.23
2026-01-10,2026-01-10 11:11,Hyderabad Hub,South,MetroServe,Express,131,135,99.02,1,4.0,8035.79,61.34,47.5,99.5,0,97.04
2026-01-10,2026-01-10 12:24,Chennai Hub,South,SwiftLog,Same Day,119,116,100,8,13.16,8069.37,67.81,53.7,98.75,0,102.59
2026-01-10,2026-01-10 13:37,Delhi Hub,North,MetroServe,Standard,141,157,99.74,0,2.99,7284.99,51.67,44.8,99.13,0,89.81
2026-01-10,2026-01-10 14:50,Mumbai Hub,West,Axis Logistics,Standard,112,159,95.65,0,0,5394.46,48.16,40.7,98.9,0,70.44
2026-01-10,2026-01-10 15:03,Pune Hub,West,RapidEx,Standard,107,105,95.63,17,6.62,5813.78,54.33,50.1,98.03,0,101.9
2026-01-10,2026-01-10 16:16,Mumbai Hub,West,RapidEx,Express,126,182,100,0,0,7528.17,59.75,40.0,99.02,0,69.23
2026-01-10,2026-01-10 17:29,Bengaluru Hub,South,MetroServe,Standard,136,165,99.2,0,0,6922.08,50.9,48.3,99.75,0,82.42
2026-01-10,2026-01-10 18:42,Bengaluru Hub,South,Axis Logistics,Express,224,170,88.08,55,16.45,15220.82,67.95,76.8,98.21,4,131.76
2026-01-10,2026-01-10 19:55,Mumbai Hub,West,MetroServe,Standard,181,195,98.45,15,8.03,9631.8,53.21,53.2,99.4,0,92.82
2026-01-10,2026-01-10 20:08,Mumbai Hub,West,MetroServe,Same Day,151,149,100,6,4.62,10037.24,66.47,55.9,99.52,0,101.34
2026-01-10,2026-01-10 21:21,Mumbai Hub,West,RapidEx,Express,183,169,96.97,14,5.35,11544.41,63.08,53.5,99.11,1,108.28
2026-01-10,2026-01-10 22:34,Delhi Hub,North,SwiftLog,Standard,116,195,100,0,3.7,6170.23,53.19,39.5,99.04,0,59.49
2026-01-10,2026-01-10 23:47,Pune Hub,West,RapidEx,Express,81,111,99.73,0,0,4957.68,61.21,47.9,99.11,0,72.97
2026-01-11,2026-01-11 00:00,Chennai Hub,South,PrimeMove,Express,97,123,100,24,0.22,5931.39,61.15,43.9,99.25,0,78.86
2026-01-11,2026-01-11 01:13,Chennai Hub,South,PrimeMove,Standard,82,125,99.29,0,0,4104.21,50.05,47.4,99.35,0,65.6
2026-01-11,2026-01-11 02:26,Pune Hub,West,RapidEx,Express,131,96,88.43,35,17.31,9259.6,70.68,73.7,99.19,3,136.46
2026-01-11,2026-01-11 03:39,Mumbai Hub,West,RapidEx,Express,191,159,90.79,31,18.02,13011.43,68.12,55.6,98.93,3,120.13
2026-01-11,2026-01-11 04:52,Mumbai Hub,West,RapidEx,Same Day,145,200,100,0,0.36,9643.65,66.51,47.1,98.99,0,72.5
2026-01-11,2026-01-11 05:05,Bengaluru Hub,South,PrimeMove,Same Day,152,178,98.0,12,0.84,9352.62,61.53,49.5,99.43,0,85.39
2026-01-11,2026-01-11 06:18,Mumbai Hub,West,SwiftLog,Express,158,162,100,0,6.71,9907.86,62.71,45.5,99.25,0,97.53
2026-01-11,2026-01-11 07:31,Mumbai Hub,West,RapidEx,Priority,145,165,98.8,0,0.1,8382.33,57.81,39.6,99.17,0,87.88
2026-01-11,2026-01-11 08:44,Hyderabad Hub,South,Axis Logistics,Same Day,147,134,93.42,18,11.1,10570.09,71.91,58.5,99.49,2,109.7
2026-01-11,2026-01-11 09:57,Pune Hub,West,PrimeMove,Standard,118,128,99.09,0,5.94,6327.33,53.62,44.1,98.77,0,92.19
2026-01-11,2026-01-11 10:10,Hyderabad Hub,South,SwiftLog,Priority,147,120,96.62,0,10.57,9465.32,64.39,59.8,98.97,1,122.5
2026-01-11,2026-01-11 11:23,Bengaluru Hub,South,SwiftLog,Same Day,164,145,97.01,20,13.09,11346.79,69.19,58.0,99.41,1,113.1
2026-01-11,2026-01-11 12:36,Chennai Hub,South,SwiftLog,Same Day,141,120,99.23,0,13.79,9800.09,69.5,57.0,98.79,1,117.5
2026-01-11,2026-01-11 13:49,Bengaluru Hub,South,MetroServe,Express,180,148,93.63,0,12.51,12295.6,68.31,62.8,98.75,2,121.62
2026-01-11,2026-01-11 14:02,Bengaluru Hub,South,RapidEx,Standard,134,166,98.19,0,1.92,6477.55,48.34,40.7,98.89,0,80.72
2026-01-11,2026-01-11 15:15,Bengaluru Hub,South,SwiftLog,Express,86,129,100,0,0,5268.65,61.26,35.3,99.87,0,66.67
2026-01-11,2026-01-11 16:28,Delhi Hub,North,MetroServe,Express,144,175,98.32,2,4.96,8535.47,59.27,40.9,99.75,0,82.29
2026-01-11,2026-01-11 17:41,Hyderabad Hub,South,PrimeMove,Express,139,125,96.36,11,8.91,9003.79,64.78,64.6,98.62,1,111.2
2026-01-11,2026-01-11 18:54,Delhi Hub,North,MetroServe,Express,125,144,100,0,3.64,7746.8,61.97,41.1,99.2,0,86.81
2026-01-11,2026-01-11 19:07,Pune Hub,West,SwiftLog,Same Day,206,109,84.07,57,37.24,17539.54,85.14,100.8,99.05,4,188.99
2026-01-11,2026-01-11 20:20,Chennai Hub,South,SwiftLog,Express,92,130,100,0,0,5563.5,60.47,45.1,99.24,0,70.77
2026-01-11,2026-01-11 21:33,Chennai Hub,South,RapidEx,Express,85,147,96.76,0,0,4755.34,55.95,43.9,99.48,0,57.82
2026-01-11,2026-01-11 22:46,Chennai Hub,South,SwiftLog,Standard,101,122,100,0,7.86,5233.39,51.82,43.8,99.3,0,82.79
2026-01-11,2026-01-11 23:59,Mumbai Hub,West,PrimeMove,Express,144,184,100,0,0,8235.24,57.19,42.1,99.24,0,78.26
2026-01-12,2026-01-12 00:12,Hyderabad Hub,South,MetroServe,Same Day,163,166,100,0,4.14,10258.12,62.93,44.9,99.28,0,98.19
2026-01-12,2026-01-12 01:25,Mumbai Hub,West,Axis Logistics,Same Day,221,196,91.02,34,10.67,15388.91,69.63,62.9,99.55,2,112.76
2026-01-12,2026-01-12 02:38,Bengaluru Hub,South,RapidEx,Standard,145,208,98.7,0,0,6817.07,47.01,36.1,98.79,0,69.71
2026-01-12,2026-01-12 03:51,Hyderabad Hub,South,RapidEx,Standard,145,170,95.46,0,0.3,7179.59,49.51,45.3,98.75,0,85.29
2026-01-12,2026-01-12 04:04,Mumbai Hub,West,Axis Logistics,Priority,175,180,93.05,7,4.63,11302.78,64.59,45.6,99.62,1,97.22
2026-01-12,2026-01-12 05:17,Pune Hub,West,RapidEx,Express,187,101,81.53,83,36.84,15102.87,80.76,106.3,99.09,4,185.15
2026-01-12,2026-01-12 06:30,Mumbai Hub,West,SwiftLog,Standard,140,214,100,0,0,6948.95,49.64,36.6,98.69,0,65.42
2026-01-12,2026-01-12 07:43,Pune Hub,West,MetroServe,Standard,119,140,98.6,0,1.01,5803.79,48.77,38.4,99.01,0,85.0
2026-01-12,2026-01-12 08:56,Delhi Hub,North,PrimeMove,Standard,145,197,100,0,0,7086.84,48.87,42.8,98.79,0,73.6
2026-01-12,2026-01-12 09:09,Mumbai Hub,West,Axis Logistics,Priority,186,206,95.83,0,5.53,11809.64,63.49,41.6,98.91,0,90.29
2026-01-12,2026-01-12 10:22,Pune Hub,West,RapidEx,Express,158,114,87.32,34,22.79,11615.69,73.52,76.1,98.26,3,138.6
2026-01-12,2026-01-12 11:35,Hyderabad Hub,South,PrimeMove,Same Day,165,145,95.15,18,11.4,11860.25,71.88,58.5,98.81,1,113.79
2026-01-12,2026-01-12 12:48,Pune Hub,West,RapidEx,Same Day,133,153,97.12,0,3.74,8827.33,66.37,37.8,99.18,0,86.93
2026-01-12,2026-01-12 13:01,Bengaluru Hub,South,Axis Logistics,Standard,152,203,95.71,0,0,7883.78,51.87,42.0,98.41,0,74.88
2026-01-12,2026-01-12 14:14,Bengaluru Hub,South,SwiftLog,Standard,166,207,99.62,0,0,8126.87,48.96,39.2,99.88,0,80.19
2026-01-12,2026-01-12 15:27,Chennai Hub,South,SwiftLog,Standard,120,152,100,0,3.66,6500.2,54.17,40.5,98.41,0,78.95
2026-01-12,2026-01-12 16:40,Bengaluru Hub,South,Axis Logistics,Priority,189,170,94.15,13,7.6,11665.91,61.72,51.9,100,2,111.18
2026-01-12,2026-01-12 17:53,Bengaluru Hub,South,MetroServe,Standard,184,174,100,5,11.87,10464.94,56.87,53.4,98.77,1,105.75
2026-01-12,2026-01-12 18:06,Chennai Hub,South,PrimeMove,Express,147,145,95.81,20,5.41,8719.51,59.32,53.2,99.38,0,101.38
2026-01-12,2026-01-12 19:19,Bengaluru Hub,South,PrimeMove,Priority,218,161,93.27,57,19.77,15353.96,70.43,74.1,97.75,4,135.4
2026-01-12,2026-01-12 20:32,Chennai Hub,South,Axis Logistics,Priority,118,131,93.43,8,4.05,7138.72,60.5,44.9,98.96,1,90.08
2026-01-12,2026-01-12 21:45,Pune Hub,West,PrimeMove,Standard,145,140,95.02,17,11.16,7956.16,54.87,48.2,98.64,0,103.57
2026-01-12,2026-01-12 22:58,Mumbai Hub,West,Axis Logistics,Express,159,183,96.36,0,5.45,9806.69,61.68,46.1,98.32,0,86.89
2026-01-12,2026-01-12 23:11,Pune Hub,West,RapidEx,Priority,148,115,90.49,58,17.7,10716.82,72.41,72.7,98.57,4,128.7
2026-01-13,2026-01-13 00:24,Bengaluru Hub,South,RapidEx,Express,205,194,93.52,15,11.62,13646.45,66.57,58.8,99.25,2,105.67
2026-01-13,2026-01-13 01:37,Delhi Hub,North,Axis Logistics,Standard,176,193,95.78,0,0,9125.96,51.85,42.9,98.55,0,91.19
2026-01-13,2026-01-13 02:50,Mumbai Hub,West,SwiftLog,Standard,161,234,100,0,0,8282.33,51.44,40.7,98.99,0,68.8
2026-01-13,2026-01-13 03:03,Chennai Hub,South,MetroServe,Standard,132,130,94.8,27,13.3,7388.41,55.97,56.1,99.79,1,101.54
2026-01-13,2026-01-13 04:16,Delhi Hub,North,SwiftLog,Express,178,185,100,0,2.22,10136.23,56.95,49.7,99.35,0,96.22
2026-01-13,2026-01-13 05:29,Hyderabad Hub,South,MetroServe,Express,129,177,100,0,0,7482.08,58.0,38.3,99.49,0,72.88
2026-01-13,2026-01-13 06:42,Delhi Hub,North,RapidEx,Express,179,192,98.69,7,1.11,10493.89,58.63,40.5,99.45,0,93.23
2026-01-13,2026-01-13 07:55,Hyderabad Hub,South,SwiftLog,Express,125,158,100,0,0,7667.34,61.34,39.4,99.46,0,79.11
2026-01-13,2026-01-13 08:08,Pune Hub,West,SwiftLog,Standard,168,127,93.45,34,19.26,10170.46,60.54,71.4,97.59,3,132.28
2026-01-13,2026-01-13 09:21,Hyderabad Hub,South,SwiftLog,Standard,155,164,100,4,4.57,8028.45,51.8,47.1,99.22,0,94.51
2026-01-13,2026-01-13 10:34,Mumbai Hub,West,PrimeMove,Standard,184,184,95.7,19,8.73,10154.43,55.19,50.5,98.42,0,100.0
2026-01-13,2026-01-13 11:47,Hyderabad Hub,South,PrimeMove,Priority,186,178,94.3,22,13.14,12342.9,66.36,47.4,99.41,1,104.49
2026-01-13,2026-01-13 12:00,Delhi Hub,North,RapidEx,Express,177,188,98.94,3,0.04,10547.93,59.59,40.8,99.25,0,94.15
2026-01-13,2026-01-13 13:13,Bengaluru Hub,South,MetroServe,Express,201,172,97.19,4,16.83,13152.74,65.44,56.3,99.13,2,116.86
2026-01-13,2026-01-13 14:26,Bengaluru Hub,South,PrimeMove,Express,199,170,94.13,24,18.62,13702.39,68.86,58.3,98.58,3,117.06
2026-01-13,2026-01-13 15:39,Delhi Hub,North,RapidEx,Standard,118,180,99.56,0,0,5920.94,50.18,51.3,99.18,0,65.56
2026-01-13,2026-01-13 16:52,Hyderabad Hub,South,Axis Logistics,Priority,146,150,98.92,3,7.63,9571.28,65.56,47.4,98.79,0,97.33
2026-01-13,2026-01-13 17:05,Delhi Hub,North,Axis Logistics,Same Day,252,158,83.01,80,30.97,20525.77,81.45,95.5,98.42,4,159.49
2026-01-13,2026-01-13 18:18,Hyderabad Hub,South,MetroServe,Express,216,165,92.93,36,18.87,15461.37,71.58,75.7,98.57,3,130.91
2026-01-13,2026-01-13 19:31,Pune Hub,West,Axis Logistics,Express,167,140,90.47,8,15.32,10773.71,64.51,59.2,98.98,3,119.29
2026-01-13,2026-01-13 20:44,Bengaluru Hub,South,PrimeMove,Standard,139,193,100,0,0,6675.58,48.03,37.9,99.18,0,72.02
2026-01-13,2026-01-13 21:57,Delhi Hub,North,RapidEx,Standard,167,201,95.45,0,4.44,9012.2,53.97,36.2,98.69,0,83.08
2026-01-13,2026-01-13 22:10,Delhi Hub,North,Axis Logistics,Standard,168,192,96.12,0,7.6,9001.48,53.58,39.0,98.09,0,87.5
2026-01-13,2026-01-13 23:23,Pune Hub,West,MetroServe,Express,125,140,98.23,0,1.28,7686.25,61.49,37.2,99.4,0,89.29
2026-01-14,2026-01-14 00:36,Chennai Hub,South,RapidEx,Express,199,137,88.19,57,21.56,13761.37,69.15,74.6,98.15,4,145.26
2026-01-14,2026-01-14 01:49,Chennai Hub,South,MetroServe,Standard,76,152,98.02,0,0,3981.49,52.39,36.1,98.18,0,50.0
2026-01-14,2026-01-14 02:02,Hyderabad Hub,South,MetroServe,Standard,117,161,99.42,0,0,5965.5,50.99,38.4,99.3,0,72.67
2026-01-14,2026-01-14 03:15,Delhi Hub,North,SwiftLog,Standard,135,206,100,0,0.06,6412.46,47.5,41.3,99.43,0,65.53
2026-01-14,2026-01-14 04:28,Mumbai Hub,West,PrimeMove,Express,158,198,98.8,0,0,9382.47,59.38,40.9,98.69,0,79.8
2026-01-14,2026-01-14 05:41,Chennai Hub,South,PrimeMove,Standard,131,160,100,0,0,6850.64,52.29,48.2,99.35,0,81.88
2026-01-14,2026-01-14 06:54,Pune Hub,West,MetroServe,Priority,140,126,94.41,2,7.28,9230.93,65.94,57.8,99.31,2,111.11
2026-01-14,2026-01-14 07:07,Pune Hub,West,PrimeMove,Standard,139,143,99.26,1,3.98,6801.58,48.93,45.5,99.43,0,97.2
2026-01-14,2026-01-14 08:20,Pune Hub,West,MetroServe,Same Day,200,138,88.11,76,19.51,14997.01,74.99,79.7,98.4,4,144.93
2026-01-14,2026-01-14 09:33,Hyderabad Hub,South,MetroServe,Standard,133,157,99.41,0,2.48,6769.0,50.89,37.7,99.38,0,84.71
2026-01-14,2026-01-14 10:46,Mumbai Hub,West,PrimeMove,Express,244,221,98.42,25,0.73,14846.19,60.85,54.4,98.86,1,110.41
2026-01-14,2026-01-14 11:59,Chennai Hub,South,PrimeMove,Standard,115,163,100,0,0,5568.95,48.43,50.3,98.55,0,70.55
2026-01-14,2026-01-14 12:12,Delhi Hub,North,PrimeMove,Standard,142,237,100,0,0,7368.34,51.89,42.4,99.29,0,59.92
2026-01-14,2026-01-14 13:25,Mumbai Hub,West,RapidEx,Priority,220,207,96.4,0,12.45,14437.79,65.63,48.0,98.31,1,106.28
2026-01-14,2026-01-14 14:38,Pune Hub,West,MetroServe,Same Day,161,122,90.78,34,17.67,11997.87,74.52,69.4,98.86,3,131.97
2026-01-14,2026-01-14 15:51,Pune Hub,West,PrimeMove,Standard,111,129,98.69,0,4.61,5731.48,51.63,47.9,99.17,0,86.05
2026-01-14,2026-01-14 16:04,Hyderabad Hub,South,SwiftLog,Standard,95,137,100,0,0,4866.03,51.22,41.2,99.04,0,69.34
2026-01-14,2026-01-14 17:17,Delhi Hub,North,Axis Logistics,Standard,207,183,93.28,10,13.19,12118.22,58.54,46.5,98.66,2,113.11
2026-01-14,2026-01-14 18:30,Pune Hub,West,PrimeMove,Standard,174,125,94.24,19,16.04,9754.67,56.06,70.2,99.48,3,139.2
2026-01-14,2026-01-14 19:43,Hyderabad Hub,South,MetroServe,Priority,175,145,91.78,45,17.33,12409.02,70.91,63.3,98.54,4,120.69
2026-01-14,2026-01-14 20:56,Pune Hub,West,MetroServe,Same Day,138,146,96.02,13,13.9,9785.56,70.91,41.1,98.59,0,94.52
2026-01-14,2026-01-14 21:09,Mumbai Hub,West,PrimeMove,Express,180,199,100,0,6.44,10735.95,59.64,36.0,98.44,0,90.45
2026-01-14,2026-01-14 22:22,Bengaluru Hub,South,Axis Logistics,Standard,131,176,95.67,0,0,6095.3,46.53,45.9,99.11,0,74.43
2026-01-14,2026-01-14 23:35,Chennai Hub,South,Axis Logistics,Express,153,132,89.34,34,13.2,10313.52,67.41,59.4,98.71,2,115.91
2026-01-15,2026-01-15 00:48,Chennai Hub,South,MetroServe,Express,127,173,100,0,0,7728.28,60.85,37.4,99.47,0,73.41
2026-01-15,2026-01-15 01:01,Hyderabad Hub,South,MetroServe,Standard,97,126,94.28,0,0,4785.26,49.33,42.6,98.68,1,76.98
2026-01-15,2026-01-15 02:14,Pune Hub,West,MetroServe,Standard,103,153,100,0,0,5287.94,51.34,35.4,98.9,0,67.32
2026-01-15,2026-01-15 03:27,Hyderabad Hub,South,RapidEx,Standard,113,170,100,0,0,5582.32,49.4,40.2,99.35,0,66.47
2026-01-15,2026-01-15 04:40,Delhi Hub,North,RapidEx,Express,174,199,97.47,0,0,9705.48,55.78,42.8,99.5,0,87.44
2026-01-15,2026-01-15 05:53,Chennai Hub,South,MetroServe,Standard,113,142,97.83,3,0,5511.14,48.77,35.2,98.56,0,79.58
2026-01-15,2026-01-15 06:06,Mumbai Hub,West,MetroServe,Express,212,200,94.98,18,10.64,13014.97,61.39,45.4,99.24,2,106.0
2026-01-15,2026-01-15 07:19,Pune Hub,West,SwiftLog,Standard,95,136,99.13,0,0,4794.33,50.47,38.9,99.31,0,69.85
2026-01-15,2026-01-15 08:32,Mumbai Hub,West,Axis Logistics,Standard,153,207,96.76,0,0.78,7303.98,47.74,45.9,98.16,0,73.91
2026-01-15,2026-01-15 09:45,Pune Hub,West,SwiftLog,Express,155,153,100,0,5.94,9925.68,64.04,47.2,98.27,0,101.31
2026-01-15,2026-01-15 10:58,Mumbai Hub,West,RapidEx,Standard,273,201,86.65,64,21.9,16280.85,59.64,69.7,98.14,4,135.82
2026-01-15,2026-01-15 11:11,Chennai Hub,South,PrimeMove,Priority,116,141,100,0,1.07,7102.14,61.23,47.1,98.73,0,82.27
2026-01-15,2026-01-15 12:24,Pune Hub,West,MetroServe,Express,96,141,100,0,0,5328.69,55.51,41.1,99.37,0,68.09
2026-01-15,2026-01-15 13:37,Delhi Hub,North,MetroServe,Standard,138,216,100,0,0,7053.46,51.11,37.7,99.76,0,63.89
2026-01-15,2026-01-15 14:50,Chennai Hub,South,MetroServe,Express,154,158,97.08,8,8.05,9403.35,61.06,44.4,98.8,0,97.47
2026-01-15,2026-01-15 15:03,Hyderabad Hub,South,MetroServe,Express,99,177,98.67,0,0,5586.44,56.43,40.2,98.82,0,55.93
2026-01-15,2026-01-15 16:16,Hyderabad Hub,South,Axis Logistics,Standard,70,123,97.9,0,0,3489.82,49.85,41.1,97.76,0,56.91
2026-01-15,2026-01-15 17:29,Hyderabad Hub,South,PrimeMove,Same Day,196,147,92.35,44,20.24,14960.97,76.33,74.2,98.51,4,133.33
2026-01-15,2026-01-15 18:42,Hyderabad Hub,South,Axis Logistics,Same Day,200,134,84.65,63,21.06,15404.49,77.02,78.6,97.74,4,149.25
2026-01-15,2026-01-15 19:55,Mumbai Hub,West,SwiftLog,Express,246,184,93.07,61,18.28,17095.07,69.49,72.8,99.5,4,133.7
2026-01-15,2026-01-15 20:08,Mumbai Hub,West,RapidEx,Standard,142,208,97.12,0,0.15,7054.54,49.68,43.1,99.13,0,68.27
2026-01-15,2026-01-15 21:21,Mumbai Hub,West,PrimeMove,Express,209,215,99.61,0,2.7,12404.84,59.35,41.8,98.82,0,97.21
2026-01-15,2026-01-15 22:34,Chennai Hub,South,SwiftLog,Priority,95,139,100,0,0,6011.44,63.28,39.4,98.66,0,68.35
2026-01-15,2026-01-15 23:47,Mumbai Hub,West,PrimeMove,Express,198,177,95.79,19,12.16,12923.06,65.27,56.6,99.43,1,111.86
2026-01-16,2026-01-16 00:00,Hyderabad Hub,South,PrimeMove,Standard,150,150,95.08,6,3.36,7780.08,51.87,49.5,99.25,0,100.0
2026-01-16,2026-01-16 01:13,Mumbai Hub,West,Axis Logistics,Standard,163,233,94.8,0,3.58,8405.62,51.57,49.5,99.15,1,69.96
2026-01-16,2026-01-16 02:26,Pune Hub,West,PrimeMove,Express,108,115,98.69,12,1.02,6228.97,57.68,52.7,99.6,0,93.91
2026-01-16,2026-01-16 03:39,Pune Hub,West,Axis Logistics,Standard,99,139,96.55,0,2.78,5251.5,53.05,37.7,99.71,0,71.22
2026-01-16,2026-01-16 04:52,Mumbai Hub,West,SwiftLog,Standard,140,179,100,0,0,6923.57,49.45,42.6,100,0,78.21
2026-01-16,2026-01-16 05:05,Bengaluru Hub,South,Axis Logistics,Express,167,189,96.2,0,1.04,9891.12,59.23,33.6,99.59,0,88.36
2026-01-16,2026-01-16 06:18,Mumbai Hub,West,MetroServe,Express,226,176,92.24,51,17.31,15609.28,69.07,71.3,98.34,4,128.41
2026-01-16,2026-01-16 07:31,Bengaluru Hub,South,MetroServe,Priority,178,192,100,3,3.42,10766.05,60.48,40.2,99.28,0,92.71
